,BAA,AAA,UNRATE,GS10,TB3MS,HOUST,RPI,INDPRO,INVEST,CPIAUCSL,GDPC1,Covid
1986-07-01,-0.046666666666666856,-0.08000000000000007,-0.06666666666666672,-0.11666666666666654,-0.3333333333333333,-0.030203632551090525,0.0025847433052425353,0.0024017478692138403,0.0038231455692695113,-6.672160078657896e-06,3.8084837814011507,0
1986-10-01,-0.07666666666666622,-0.13333333333333344,-0.13333333333333344,-0.11333333333333329,0.10666666666666676,0.0276673884312455,0.0017837218065081355,0.005897162285356157,-0.003373422793827352,-8.783602771048985e-06,2.139837666846489,0
1987-01-01,-0.1200000000000004,-0.04333333333333359,0.0,0.04666666666666656,0.01999999999999987,-0.020049125398777196,0.0011829511585374302,0.0036827906273844135,-0.0019340319583379302,-1.5069367530114638e-05,2.9564271974166445,0
1987-04-01,0.3033333333333334,0.3200000000000003,-0.13333333333333316,0.38333333333333347,0.02666666666666669,-0.02652000409773751,0.0014387358747048513,0.0059266367655463155,-0.0008829123530356142,0.00028119528050633374,4.2896270082984245,0
1987-07-01,0.26333333333333364,0.28666666666666646,-0.09999999999999994,0.33999999999999986,0.24333333333333348,0.02047872015479661,0.0031801901349256903,0.006068973674903629,0.0014715179737923023,-0.0003071882915189524,3.4537585332302,0
1987-10-01,-0.006666666666667116,-0.023333333333333428,-0.06666666666666672,-0.14333333333333323,-0.21000000000000027,-0.06373683473706689,0.007570360789130722,0.007897329243893006,0.000365412035454149,-0.0005872837234273121,6.809534933022832,0
1988-01-01,-0.23999999999999963,-0.23999999999999963,0.0,-0.206666666666667,-0.023333333333333133,0.03003394489906223,0.002107204932113286,0.0024223618255104404,6.463409018990045e-05,0.0002822754745555045,2.0622051523012885,0
1988-04-01,0.14333333333333323,0.1566666666666663,-0.09999999999999994,0.18333333333333357,0.25333333333333324,-0.011961416264129868,0.0023725948455629955,0.0022210111078739083,0.0006708388866295915,0.0005559540978357091,5.2218950702098255,0
1988-07-01,-0.033333333333333215,-0.01333333333333305,0.0,0.020000000000000167,0.26000000000000006,0.003142559751852995,0.0030212629185288145,0.0006729857838741656,-0.0034826208098917752,-1.7804207138520194e-05,2.3370380819102365,0
1988-10-01,-0.08333333333333333,-0.08333333333333333,-0.03333333333333351,0.043333333333333,0.27666666666666667,0.015496516552590359,0.003627648507276149,0.00374553371880341,0.0019932259066373823,-0.00029112437906123983,5.294627749614023,0
1989-01-01,0.006666666666666525,0.07666666666666681,-0.09999999999999994,0.08333333333333333,0.25,-0.0315142400194303,0.0056891389018337195,0.00033598690670958814,0.0003501625848733407,0.0005341906941920271,4.045057570484545,0
